name,latitude,longitude,category
Tunstall Park,-37.814914447282476,145.1739947306348,trail
Antonio New Lands Park,-37.811836118202464,145.20705989179677,nature
Schwerkolt Cottage,-37.811258953770526,145.2113105334793,park
Elgar Park (2),-37.79836110218421,145.11710879132403,active_sport
Eram Park,-37.796474438298794,145.13311278159284,nature
Box Hill Gardens (2),-37.813530018607324,145.1208681978586,trail
Walking Trail - Whitehorse (13),-37.80590280703701,145.17497592013464,trail
Warekila Reserve,-37.80520822106475,145.17119502206938,park
Nature Reserve - Whitehorse (12),-37.80233312590487,145.16560127167108,nature
Wurundjeri Wetlands,-37.8412756579601,145.13797455852975,wetland
Bennettswood Reserve (2),-37.848445387951436,145.1123039556406,active_sport
Bushy Creek Frontage,-37.806714023018706,145.12949656030955,nature
Dandenong Valley Parklands - Whitehorse,-37.84605311335958,145.20905976500592,nature
Bushy Park Wetlands,-37.86360524046334,145.19226880059887,wetland
Canterbury-Middleborough Reserve,-37.830745278275344,145.13520804869307,park
Mullum Mullum Creek Frontage - Whitehorse,-37.805713307439916,145.20547727670188,nature
Dandenong Creek - Whitehorse at DVP,-37.8647457269529,145.1958354791814,nature
Heatherdale Retarding Basin (2),-37.826877044669544,145.20783056937222,trail
"Drains, Burwood South Drainage Scheme Stage 1",-37.86140686578858,145.19460139433596,nature
Walking Trail - Whitehorse (14),-37.812272015451555,145.2129223395439,trail
Gardiners Creek Reserve,-37.83214774132208,145.13370146458232,nature
Elgar Park (3),-37.79977775306652,145.11618833693143,park
Mirrabooka Reserve,-37.84152751866895,145.14730063276832,active_sport
Wembley Park,-37.83065341746588,145.13354843651302,active_sport
Kalang Park (2),-37.826242071608185,145.14367614216158,nature
Jolimont Road Paddock,-37.84435760249404,145.17783919504683,park
Bolton Park (2),-37.81763179494791,145.13864337939384,active_sport
Park - Whitehorse (17),-37.81573785497218,145.11602330693282,park
Park - Whitehorse (18),-37.80594797271839,145.17551265962624,park
The Horse Paddock,-37.8094739347887,145.21029513551082,nature
Koonung Creek Reserve (3),-37.79531747168124,145.10919222075307,nature
Whitehorse Reserve,-37.82059157923955,145.13592983685615,active_sport
Gardiners Creek -Floodplain-drains- Whitehorse,-37.85375524596167,145.10877716103482,nature
Mirabooka Reserve,-37.84091341625909,145.14654590228974,active_sport
Park - Whitehorse (19),-37.81587309663966,145.11599884503022,park
Bushy Creek Parklands (East) (2),-37.80653534840248,145.1289628672709,nature
Dandenong Creek Frontage,-37.85612016955791,145.20579044131313,nature
Lookout Trail Park,-37.86361782880759,145.19435471855925,nature
Brolga Street Reserve,-37.870267315054214,145.12630361336144,park
Electra Reserve,-37.86889764867924,145.1094391694378,active_sport
Tally Ho Reserve,-37.86234040393603,145.1456121346867,active_sport
Larch Crescent Reserve,-37.86815499483547,145.14856564747146,trail
Baily Street Reserve,-37.86874197157388,145.1461939973329,park
Glen Waverley North Reserve,-37.86982617381115,145.16007106781686,active_sport
Canova Avenue Reserve,-37.86262833512293,145.163970455175,park
Highview Park,-37.864065988827804,145.16768939770444,park
Highvale Road Reserve,-37.86539904743458,145.16389265120355,park
Madeline Street Reserve,-37.87143375667023,145.16573282393054,nature
Landridge Street Reserve,-37.87206626897413,145.1678400685447,park
Lindwall Street Reserve,-37.87107367075558,145.17056983353456,active_sport
Diamond Avenue Reserve,-37.87109770459703,145.173493382059,park
Ravenswood Court Reserve,-37.86652718848545,145.16983585615733,park
Grantley Drive Reserve,-37.865349143220655,145.17149310368552,park
Browning Drive Reserve,-37.86471988877866,145.17551376734218,park
Parsons Avenue Reserve,-37.86709263753441,145.17783128321278,park
Vigil Reserve,-37.866559937929466,145.17978740363395,park
Chapel Street Reserve,-37.87123913317914,145.17732729354034,park
Capital Reserve,-37.87200556454886,145.18062586594732,active_sport
Le Fey Court Reserve,-37.86538954062292,145.18552920366227,park
Portland Street North Reserve,-37.93584264480989,145.20517563436306,park
Amblecote Crescent Reserve,-37.93414667079279,145.20304208607755,park
Portland Street South Reserve,-37.936884205482095,145.20197719880886,park
Franconia Court Reserve,-37.93390774804835,145.19493120108228,trail
Brougham Square Reserve,-37.935624151023916,145.19464116372896,trail
Chelsea Avenue Reserve,-37.936530430397525,145.19627175950257,park
Grovelands Drive Reserve,-37.9317690444026,145.18450591886105,park
Andover Court Reserve,-37.93479137721845,145.18631845440513,park
Southern Reserve,-37.93416209180288,145.17723702989608,active_sport
Knell Street Reserve,-37.93102174588573,145.1690136326999,park
Haverbrack Drive South Reserve,-37.929322888748295,145.20424340727286,park
Haverbrack Drive North Reserve,-37.927103099343405,145.2024649327737,trail
Jessup Close Reserve,-37.925737065037126,145.19916762359762,park
Sugar Gum Drive Reserve,-37.9252942289604,145.1971691964562,park
Opal Court Reserve,-37.92275922954597,145.17202266171697,park
Albany Drive Reserve,-37.92754893696358,145.17238480799327,park
Huxley Avenue Reserve,-37.92852521703268,145.17948318401938,park
Tiverton Drive Reserve,-37.92875506894161,145.18201232605853,park
Lauriston Court Reserve,-37.92716058193996,145.1584591961207,park
Wilma Avenue Reserve,-37.92845126617467,145.15383904443604,park
Rivett Crescent Reserve,-37.91625882444477,145.16151943760477,park
Le Gallienne Crescent Reserve,-37.912726595737254,145.16209961292674,park
"203 Brandon Park Drive, Wheelers Hill",-37.91840825145374,145.17313161572164,trail
Garfield Place Reserve,-37.91812195421766,145.17632287895844,park
Dirigo Drive Reserve,-37.91648645384643,145.1773215546971,park
Netherby Avenue Reserve,-37.918851647171465,145.17973004668914,park
Para Court Reserve,-37.91946235133576,145.18409029683275,park
Xavier Drive Reserve,-37.91775166936604,145.18466403109827,park
Chancellor Drive Reserve,-37.915118472918955,145.1808201756359,park
Columbia Park Reserve,-37.914762691145526,145.18600912012937,active_sport
Lum Reserve,-37.91181424507277,145.1765285758888,active_sport
MacKellar Avenue Reserve,-37.91212899450945,145.17001343258502,park
Berrydale Court Reserve,-37.908525935511584,145.14936404314915,park
Finch Street Reserve,-37.903356631671855,145.14564388721215,trail
Business Park Drive Reserve,-37.902549076264805,145.13060127117967,active_sport
Jacaranda Road Reserve,-37.90657246815715,145.17015805909097,park
Rembrandt Drive Reserve,-37.90815279051402,145.18290280050257,park
The Deviation Reserve,-37.90796829183552,145.187049818503,park
View Point Avenue Reserve,-37.88947193431007,145.17196212383084,park
Wilson Road Reserve,-37.88581193872,145.16739118394264,park
Danien Street Reserve,-37.87590324817471,145.1724439335243,park
Woodlea Avenue Reserve,-37.873890041209336,145.1116963727313,park
Adelaide Avenue North Reserve,-37.87726937075678,145.11765003172295,park
Adelaide Avenue South Reserve,-37.877899680293034,145.11734179965404,park
"46A Grenfell Road, Mount Waverley",-37.879020294391424,145.1193495537237,park
Heany Street Reserve,-37.881935426769786,145.11741744416614,park
Toirram Road Reserve,-37.88242088407335,145.12268711863766,park
Charlton Street Reserve (2),-37.88320696088113,145.1273062551418,park
Sherwood Park Reserve,-37.87918436775421,145.12647534975235,park
Winbourne Road Reserve,-37.876313260041165,145.12394458746363,park
Tooronga Court Reserve,-37.87181581566624,145.11001137034418,trail
Jordan Reserve,-37.87683319723175,145.10809163440246,active_sport
Loretta Avenue Reserve,-37.90718218773089,145.1993738816256,park
Mary Avenue Reserve,-37.90412714316524,145.1999997114688,trail
Ryrie Place Reserve,-37.916826275382164,145.20230510679545,park
Mcleod Place Reserve,-37.87267114887072,145.12089784779695,park
High Street Road Reserve S/E CNR,-37.870473768358465,145.1304453289945,park
Charles Street Reserve,-37.874820605512845,145.13423753464548,park
Lawrence Road Reserve,-37.875044506300576,145.14112152903823,park
St Clair Crescent Reserve,-37.8741661718755,145.14748016722,park
Brynor Crescent Reserve,-37.87923764562801,145.18065178861383,park
Enfield Court Reserve,-37.893549395465804,145.18886492754203,park
Strickland Drive Reserve,-37.89483905514265,145.18885911613606,park
"22 Sunnybrook Drive, Wheelers Hill",-37.89702018424488,145.18698677016786,park
Kingslynn Place Reserve,-37.89699022630791,145.18934621975106,park
Rata Street Reserve,-37.92041756227517,145.1900842014053,park
Bracken Court Reserve,-37.91949005707491,145.18984057072203,park
Trafford Court Reserve,-37.90542952859409,145.183944800946,park
Belinda Crescent South Reserve,-37.905816577759786,145.18662864006004,park
Belinda Crescent North Reserve,-37.90323502564213,145.18708244513687,park
Strathconnan Place East Reserve,-37.90281832683693,145.18952113834297,trail
Strathconnan Place Reserve,-37.90245304640976,145.18855052404987,park
"3 Duval Court, Wheelers Hill",-37.90880401586835,145.19711716909447,park
Alex Avenue Reserve,-37.90504309183542,145.1944601745846,park
Petronella Avenue East Reserve,-37.904296154753524,145.1965620587195,park
Petronella Avenue West Reserve,-37.90358781802162,145.1928418642314,park
Erskine Crescent Reserve,-37.90974420106209,145.1945073542499,park
Whalley Drive Reserve,-37.91821498100314,145.19093961645177,park
Grantchester Road Reserve,-37.916753900413916,145.19059041042615,park
Grandview Road Reserve,-37.91698263271444,145.19553826051407,park
Haversham Avenue Reserve,-37.911123604721546,145.20031703182872,park
Garnett Road North Reserve,-37.91097083349809,145.19632916175274,park
Garnett Road South Reserve,-37.912592515212786,145.19882875184416,park
Ronston Court Reserve,-37.91233655540764,145.19395035808517,park
Bellara Way Reserve,-37.9152739060054,145.1981151589264,park
Kenross Drive Reserve,-37.91884197243263,145.1976374564216,park
"49-51 Mayfield Drive, Mount Waverley",-37.88719747245309,145.1128939523069,park
Bernard Street Reserve,-37.888538677880035,145.12016488018256,park
Mayfield Park,-37.8867090349555,145.1166273989194,active_sport
"49-55 Wave Avenue, Mount Waverley",-37.88928755059182,145.12494005796083,park
Nurumba Drive Reserve,-37.92434805571123,145.0919082045745,park
Waverley Womens Sports Centre,-37.89380408141751,145.19351332692798,active_sport
Lakeview Court Reserve,-37.885717181566015,145.15235073862078,park
"5 Rathdowne Way, Mulgrave",-37.92331137604485,145.18951244660695,park
The Grove Reserve,-37.88100417380098,145.15326538995163,park
"1 Padey Drive, Mulgrave",-37.92642982548942,145.19428949769627,park
"15 Keylana Boulevard, Mount Waverley",-37.89154111519743,145.13974462481693,park
"20 Lords Avenue, Mulgrave",-37.927970765832086,145.18653788021808,park
"6 Liverpool Street, Mulgrave",-37.92711538205904,145.18491406081367,park
"8 Brockhoff Drive, Burwood",-37.85878180469647,145.11030581343363,park
"10 Lords Avenue, Mulgrave",-37.926335335463875,145.18562159338225,park
"4 Lansdowne Circuit, Mulgrave",-37.92332498947576,145.18774646535124,trail
"23 Notre Dame Parade, Mulgrave",-37.92513601139563,145.18572310551087,trail
"4 Notre Dame Parade, Mulgrave",-37.92445359134133,145.18594614669445,park
"11A Heytesbury Place, Mulgrave",-37.92359829224788,145.18563817357352,park
"22 Brockhoff Drive, Burwood",-37.85961035347452,145.10957550078945,park
10-26 Cinnabar Avenue MOUNT WAVERLEY  VIC  3149,-37.8594116926131,145.1428854737623,park
Brickmakers Park Reserve,-37.89480836287705,145.09934746562968,active_sport
Cheel Street Reserve,-37.89692558858014,145.1028802228832,park
Galbally Reserve,-37.89628049063544,145.07983969402363,trail
Wellesley Road Reserve,-37.88122852044356,145.18249060595616,park
Crestmont Drive Reserve,-37.883010314166846,145.17840355569348,park
Shepherd Road Reserve,-37.88336945511109,145.1843241385464,park
Stayner Court Reserve,-37.88522828375108,145.18020878267734,trail
Wilson Street Reserve,-37.90788381078907,145.0933511328287,park
Sadie Street Reserve,-37.88908180906168,145.11625463870524,park
Karnak Court Reserve,-37.88573691838972,145.18177046811562,trail
Atheldene Drive Reserve,-37.886097300435175,145.18387947357894,trail
Baynton Street Reserve,-37.90394774190616,145.1158112270057,park
Fregon Reserve,-37.91773129795155,145.12683330313575,active_sport
"9 Strand Close, Glen Waverley",-37.8863740649851,145.1865879640424,trail
"17 St Georges Court, Glen Waverley",-37.88671425407695,145.187402269499,trail
"31 The Quadrangle, Glen Waverley",-37.89835902512368,145.1568826519494,park
Blanton Drive Reserve,-37.93648069073526,145.210054536992,park
Torwood Avenue Reserve,-37.88375020143227,145.1873278718621,trail
Smyth Street Reserve,-37.88925790956743,145.1229924424989,park
Wave Avenue Transmission Line Reserve,-37.889489518109684,145.12587463168757,park
Damper Creek Reserve,-37.86454474476386,145.12705270814766,trail
"34 Craig Hill Drive, Wheelers Hill",-37.9138420423946,145.1970461452473,park
Catherine Avenue Reserve,-37.895173119229476,145.12181353045546,trail
Monash Gallery of Arts,-37.90880314372538,145.18975274958564,trail
Kingsley Grove Reserve,-37.89761375839794,145.12568406637385,park
Jells Road Reserve,-37.898753748061644,145.18785499648976,park
Fairway Avenue Transmission Line,-37.889773129972035,145.12754465871092,park
Janice Road Reserve,-37.8935180572444,145.15086817816717,park
Ashwood Drive Reserve,-37.860460506612,145.1018677726825,park
"15 Akuna Avenue, Notting Hill",-37.9079817301491,145.1451449253242,park
"7-11 Janice Road, Glen Waverley",-37.89304991021655,145.14784984061578,park
Elmwood Crescent Reserve,-37.898398943721524,145.15507436339283,park
View Mount Avenue Reserve,-37.897199835027656,145.1757304923973,park
Crosby Drive Reserve,-37.88368376478134,145.14812564419157,nature
Mannering Drive Reserve,-37.89460903703011,145.17155833978288,park
"7 Tom Begg Court, Wheelers Hill",-37.89863545585244,145.184315590814,park
Carlson Avenue Reserve,-37.90459681130026,145.12508545356818,active_sport
Botanic Drive Reserve,-37.89299383396973,145.16647246874348,park
Whites Lane Reserve,-37.89689696232487,145.17353774920716,park
"586-612 Huntingdale Road, Mount Waverley",-37.89452526523692,145.11125890028134,nature
Pinewood Reserve,-37.88877639537055,145.13920078965148,active_sport
McKenna Road Reserve (2),-37.90054173842503,145.14769428554874,park
Ferntree Gully Road Reserve,-37.90139436012999,145.15037051898307,park
"17A Sherwood Road, Mount Waverley",-37.878505887370466,145.12552474388346,park
Fernbank Crescent Reserve,-37.93248060078209,145.2071369154246,nature
Woodlea Drive Reserve,-37.901787098591406,145.15767181997754,park
Brandon Park Reserve,-37.90239652937304,145.16484317414543,active_sport
"14A Sherwood Road, Mount Waverley",-37.87961891723241,145.12532481351252,park
Holly Green Drive Reserve,-37.904208426583956,145.1757806969751,park
Rostella Court Reserve,-37.901085166593816,145.1771009227369,trail
"24 Bramley Crescent, Wheelers Hill",-37.91365238447761,145.20077035631022,park
Ashley Close Reserve,-37.899699273718674,145.17770498061788,park
Ashdown Way Reserve,-37.904158336727846,145.1843808148138,park
"30A Sherwood Road, Mount Waverley",-37.87984823578179,145.1274249471042,park
"850-880 Highbury Road, Glen Waverley",-37.86628917221801,145.18935452980855,trail
Paxton Drive Reserve,-37.89019186273358,145.1822121445186,park
Penington Street Reserve,-37.889367558400856,145.18594600313952,park
Walking Trail - Monash,-37.93837732840203,145.2053853449871,trail
